"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FR"|"Volts"|0.0|5.0|50,"brakerear"|"Volts"|0.0|5.0|50,"Analog3"|""|0.0|5.0|10,"Analog4"|""|0.0|5.0|10,"Analog5"|"Volts"|0.0|5.0|10,"brakepress"|"Volts"|0.0|5.0|50,"STR"|"Volts"|0.0|5.0|50,"Battery"|"Volts"|0.0|20.0|50,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"RPM"|""|0|10000|25,"tiretemp"|"celsius"|-1000|1000|10,"tiretemp1"|""|-1000|1000|10,"tiretemp2"|""|-1000|1000|10,"tiretemp3"|""|-1000|1000|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10
458843,0,1.77,0.45,0.0,0.46,1.52,1.19,2.61,3.45,0.03,-0.04,0.88,-0,-0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
458863,0,1.77,0.45,,,,1.19,2.61,3.48,,,,,,,,,,,,,,,,,
458883,0,1.76,0.46,,,,1.19,2.62,3.45,-0.0,-0.04,0.94,-0,-1,-0,0,,,,,,,,,,
458903,0,1.77,0.46,,,,1.19,2.6,3.47,,,,,,,,,,,,,,,,,
458923,0,1.78,0.46,,,,1.19,2.61,3.48,-0.03,-0.01,0.92,-0,-1,0,0,,,,,,,,,,
458943,0,1.77,0.46,0.0,0.46,1.52,1.19,2.61,3.5,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
458963,0,1.76,0.45,,,,1.19,2.6,3.45,-0.03,-0.02,0.98,-0,-2,-0,0,,,,,,,,,,
458983,0,1.77,0.46,,,,1.19,2.61,3.48,,,,,,,,,,,,,,,,,
459003,0,1.77,0.46,,,,1.19,2.61,3.45,0.03,0.01,0.96,-0,-3,-1,0,,,,,,,,,,
459023,0,1.77,0.46,,,,1.19,2.61,3.47,,,,,,,,,,,,,,,,,
459043,0,1.77,0.45,0.0,0.46,1.52,1.19,2.61,3.45,0.03,0.06,0.93,-0,-4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
459063,0,1.77,0.45,,,,1.19,2.6,3.48,,,,,,,,,,,,,,,,,
459083,0,1.77,0.45,,,,1.19,2.61,3.45,0.04,0.05,1.0,-1,-6,1,0,,,,,,,,,,
459103,0,1.77,0.46,,,,1.19,2.61,3.47,,,,,,,,,,,,,,,,,
459123,0,1.77,0.46,,,,1.19,2.61,3.45,0.01,0.02,0.97,-0,-4,-0,0,,,,,,,,,,
459143,0,1.77,0.46,0.0,0.46,1.53,1.19,2.61,3.49,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
459163,0,1.77,0.45,,,,1.19,2.61,3.45,0.0,0.01,0.96,-0,-4,-0,0,,,,,,,,,,
459183,0,1.77,0.46,,,,1.19,2.6,3.49,,,,,,,,,,,,,,,,,
459203,0,1.77,0.46,,,,1.19,2.61,3.49,0.0,0.01,0.96,-0,-2,-0,0,,,,,,,,,,
459223,0,1.77,0.45,,,,1.19,2.6,3.47,,,,,,,,,,,,,,,,,
459243,0,1.77,0.46,0.0,0.46,1.52,1.19,2.61,3.45,0.0,0.0,0.95,-0,-1,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
459263,0,1.77,0.46,,,,1.19,2.61,3.48,,,,,,,,,,,,,,,,,
459283,0,1.77,0.46,,,,1.19,2.62,3.44,0.0,0.01,0.96,-0,-1,-0,0,,,,,,,,,,
459303,0,1.77,0.46,,,,1.19,2.61,3.47,,,,,,,,,,,,,,,,,
459323,0,1.77,0.45,,,,1.19,2.61,3.44,-0.0,0.0,0.97,-0,-1,-0,0,,,,,,,,,,
459343,0,1.77,0.45,0.0,0.47,1.52,1.19,2.62,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
459363,0,1.76,0.46,,,,1.19,2.61,3.45,-0.01,-0.0,0.97,-0,-1,-0,0,,,,,,,,,,
459383,0,1.77,0.46,,,,1.19,2.61,3.47,,,,,,,,,,,,,,,,,
459403,0,1.77,0.46,,,,1.19,2.62,3.44,-0.01,-0.01,0.97,-0,-1,-0,0,,,,,,,,,,
459423,0,1.77,0.46,,,,1.19,2.61,3.46,,,,,,,,,,,,,,,,,
459443,0,1.77,0.46,0.0,0.47,1.52,1.19,2.62,3.44,-0.01,-0.0,0.97,-0,-1,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
459463,0,1.77,0.45,,,,1.19,2.62,3.47,,,,,,,,,,,,,,,,,
459483,0,1.77,0.46,,,,1.19,2.62,3.44,-0.01,-0.01,0.99,-0,-0,-0,0,,,,,,,,,,
459503,0,1.77,0.46,,,,1.2,2.61,3.49,,,,,,,,,,,,,,,,,
459523,0,1.77,0.46,,,,1.19,2.61,3.44,-0.01,-0.01,0.99,-0,-0,-0,0,,,,,,,,,,
459543,0,1.77,0.46,0.0,0.47,1.53,1.2,2.62,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
459563,0,1.77,0.46,,,,1.2,2.61,3.45,-0.01,-0.01,0.99,-0,-0,-0,0,,,,,,,,,,
459583,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
459603,0,1.77,0.45,,,,1.2,2.61,3.44,-0.01,-0.01,0.99,-0,-0,-0,0,,,,,,,,,,
459623,0,1.77,0.46,,,,1.2,2.61,3.46,,,,,,,,,,,,,,,,,
459643,0,1.77,0.45,0.0,0.47,1.52,1.19,2.61,3.44,-0.01,-0.01,0.99,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
459663,0,1.77,0.45,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
459683,0,1.77,0.46,,,,1.19,2.61,3.44,-0.01,-0.01,0.99,-0,-0,-0,0,,,,,,,,,,
459703,0,1.77,0.46,,,,1.19,2.61,3.46,,,,,,,,,,,,,,,,,
459723,0,1.77,0.46,,,,1.19,2.61,3.44,-0.01,-0.01,0.99,-0,-0,-0,0,,,,,,,,,,
459743,0,1.77,0.46,0.0,0.47,1.53,1.2,2.62,3.47,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
459763,0,1.77,0.46,,,,1.2,2.62,3.44,-0.01,-0.01,0.99,-0,-0,-0,0,,,,,,,,,,
459783,0,1.77,0.45,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
459803,0,1.77,0.46,,,,1.2,2.62,3.47,-0.0,-0.02,0.99,-0,-0,-0,0,,,,,,,,,,
459823,0,1.77,0.46,,,,1.2,2.61,3.46,,,,,,,,,,,,,,,,,
459843,0,1.77,0.46,0.0,0.47,1.52,1.19,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
459863,0,1.77,0.46,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
459883,0,1.77,0.46,,,,1.2,2.62,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
459903,0,1.77,0.45,,,,1.2,2.62,3.46,,,,,,,,,,,,,,,,,
459923,0,1.77,0.46,,,,1.19,2.61,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
459943,0,1.77,0.46,0.0,0.47,1.53,1.2,2.61,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
459963,0,1.77,0.45,,,,1.2,2.61,3.45,-0.01,-0.02,0.99,-0,-0,-0,0,,,,,,,,,,
459983,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
460003,0,1.77,0.46,,,,1.2,2.61,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
460023,0,1.77,0.46,,,,1.2,2.62,3.46,,,,,,,,,,,,,,,,,
460043,0,1.77,0.46,0.0,0.47,1.52,1.19,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
460063,0,1.77,0.46,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
460083,0,1.77,0.45,,,,1.2,2.61,3.45,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
460103,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
460123,0,1.77,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
460143,0,1.77,0.45,0.0,0.47,1.53,1.2,2.61,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
460163,0,1.77,0.46,,,,1.19,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
460183,0,1.77,0.46,,,,1.2,2.58,3.47,,,,,,,,,,,,,,,,,
460203,0,1.77,0.46,,,,1.2,2.62,3.45,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
460223,0,1.77,0.46,,,,1.2,2.61,3.46,,,,,,,,,,,,,,,,,
460243,0,1.77,0.46,0.0,0.47,1.53,1.2,2.61,3.47,-0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
460263,0,1.77,0.45,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
460283,0,1.77,0.45,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
460303,0,1.78,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
460323,0,1.77,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
460343,0,1.77,0.46,0.0,0.47,1.53,1.2,2.62,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
460363,0,1.77,0.46,,,,1.2,2.61,3.45,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
460383,0,1.77,0.46,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
460403,0,1.77,0.45,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
460423,0,1.77,0.46,,,,1.2,2.62,3.46,,,,,,,,,,,,,,,,,
460443,0,1.77,0.45,0.0,0.46,1.53,1.2,2.62,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
460463,0,1.77,0.46,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
460483,0,1.77,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,0.99,-0,-0,-0,0,,,,,,,,,,
460503,0,1.77,0.45,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
460523,0,1.78,0.46,,,,1.2,2.62,3.44,-0.0,-0.02,0.99,-0,-0,-0,0,,,,,,,,,,
460543,0,1.77,0.46,0.0,0.47,1.53,1.2,2.61,3.51,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
460563,0,1.77,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,0.99,-0,-0,-0,0,,,,,,,,,,
460583,0,1.77,0.45,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
460603,0,1.77,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
460623,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
460643,0,1.77,0.46,0.0,0.46,1.53,1.2,2.62,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
460663,0,1.77,0.46,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
460683,0,1.77,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
460703,0,1.77,0.46,,,,1.2,2.62,3.46,,,,,,,,,,,,,,,,,
460723,0,1.77,0.46,,,,1.2,2.62,3.43,-0.0,-0.02,0.99,-0,-0,-0,0,,,,,,,,,,
460743,0,1.77,0.46,0.0,0.46,1.53,1.2,2.61,3.45,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
460763,0,1.77,0.45,,,,1.2,2.61,3.42,-0.0,-0.01,0.99,-0,-0,-0,0,,,,,,,,,,
460783,0,1.77,0.46,,,,1.2,2.61,3.44,,,,,,,,,,,,,,,,,
460803,0,1.77,0.46,,,,1.2,2.61,3.42,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
460823,0,1.77,0.46,,,,1.2,2.62,3.45,,,,,,,,,,,,,,,,,
460843,0,1.77,0.46,0.0,0.46,1.53,1.2,2.62,3.47,-0.0,-0.02,0.99,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
460863,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
460883,0,1.77,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
460903,0,1.77,0.45,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
460923,0,1.77,0.46,,,,1.2,2.62,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
460943,0,1.77,0.46,0.0,0.46,1.53,1.2,2.62,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
460963,0,1.77,0.46,,,,1.2,2.61,3.45,-0.0,-0.02,0.99,-0,-0,-0,0,,,,,,,,,,
460983,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
461003,0,1.77,0.46,,,,1.2,2.62,3.44,-0.0,-0.02,0.99,-0,-0,-0,0,,,,,,,,,,
461023,0,1.77,0.46,,,,1.2,2.62,3.46,,,,,,,,,,,,,,,,,
461043,0,1.77,0.46,0.0,0.46,1.53,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
461063,0,1.77,0.46,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
461083,0,1.77,0.45,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461103,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
461123,0,1.77,0.46,,,,1.2,2.62,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461143,0,1.77,0.46,0.0,0.46,1.53,1.2,2.62,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
461163,0,1.78,0.45,,,,1.2,2.61,3.45,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461183,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
461203,0,1.76,0.45,,,,1.2,2.61,3.45,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461223,0,1.77,0.46,,,,1.2,2.61,3.46,,,,,,,,,,,,,,,,,
461243,0,1.77,0.46,0.0,0.46,1.53,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
461263,0,1.77,0.45,,,,1.2,2.62,3.48,,,,,,,,,,,,,,,,,
461283,0,1.77,0.46,,,,1.2,2.62,3.47,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461303,0,1.77,0.46,,,,1.19,2.61,3.47,,,,,,,,,,,,,,,,,
461323,0,1.77,0.46,,,,1.2,2.62,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461343,0,1.77,0.45,0.0,0.46,1.53,1.2,2.61,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
461363,0,1.77,0.46,,,,1.2,2.61,3.45,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461383,0,1.77,0.45,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
461403,0,1.77,0.46,,,,1.2,2.62,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461423,0,1.77,0.46,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
461443,0,1.77,0.46,0.0,0.46,1.53,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
461463,0,1.77,0.46,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
461483,0,1.77,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461503,0,1.77,0.46,,,,1.19,2.61,3.47,,,,,,,,,,,,,,,,,
461523,0,1.77,0.45,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461543,0,1.76,0.46,0.0,0.46,1.53,1.2,2.61,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
461563,0,1.77,0.46,,,,1.2,2.61,3.44,-0.0,-0.01,1.0,-0,-0,-0,0,,,,,,,,,,
461583,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
461603,0,1.77,0.46,,,,1.2,2.61,3.44,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461623,0,1.77,0.46,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
461643,0,1.77,0.46,0.0,0.46,1.53,1.2,2.63,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
461663,0,1.77,0.46,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
461683,0,1.77,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461703,0,1.77,0.45,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
461723,0,1.77,0.46,,,,1.2,2.62,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461743,0,1.77,0.46,0.0,0.46,1.53,1.2,2.61,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
461763,0,1.77,0.45,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461783,0,1.77,0.45,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
461803,0,1.77,0.46,,,,1.2,2.62,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461823,0,1.77,0.46,,,,1.2,2.61,3.46,,,,,,,,,,,,,,,,,
461843,0,1.77,0.45,0.0,0.46,1.53,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
461863,0,1.77,0.46,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
461883,0,1.77,0.46,,,,1.2,2.61,3.47,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461903,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
461923,0,1.77,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461943,0,1.77,0.46,0.0,0.46,1.53,1.2,2.63,3.47,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
461963,0,1.77,0.45,,,,1.2,2.61,3.43,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
461983,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
462003,0,1.76,0.45,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462023,0,1.77,0.45,,,,1.2,2.62,3.46,,,,,,,,,,,,,,,,,
462043,0,1.77,0.46,0.0,0.46,1.53,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
462063,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
462083,0,1.77,0.46,,,,1.2,2.61,3.43,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462103,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
462123,0,1.77,0.46,,,,1.2,2.62,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462143,0,1.77,0.46,0.0,0.46,1.53,1.2,2.61,3.47,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
462163,0,1.77,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462183,0,1.77,0.45,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
462203,0,1.76,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462223,0,1.77,0.46,,,,1.2,2.61,3.46,,,,,,,,,,,,,,,,,
462243,0,1.77,0.46,0.0,0.46,1.53,1.2,2.61,3.45,-0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
462263,0,1.78,0.45,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
462283,0,1.77,0.45,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462303,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
462323,0,1.77,0.45,,,,1.2,2.61,3.47,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462343,0,1.77,0.46,0.0,0.46,1.53,1.2,2.61,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
462363,0,1.77,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462383,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
462403,0,1.77,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462423,0,1.77,0.46,,,,1.2,2.62,3.46,,,,,,,,,,,,,,,,,
462443,0,1.78,0.46,0.0,0.46,1.53,1.19,2.62,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
462463,0,1.76,0.46,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
462483,0,1.76,0.46,,,,1.2,2.62,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462503,0,1.77,0.45,,,,1.2,2.61,3.46,,,,,,,,,,,,,,,,,
462523,0,1.77,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462543,0,1.76,0.45,0.0,0.46,1.53,1.2,2.61,3.47,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
462563,0,1.77,0.46,,,,1.2,2.61,3.43,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462583,0,1.77,0.45,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
462603,0,1.77,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462623,0,1.77,0.46,,,,1.2,2.61,3.5,,,,,,,,,,,,,,,,,
462643,0,1.77,0.46,0.0,0.45,1.53,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
462663,0,1.77,0.46,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
462683,0,1.76,0.45,,,,1.2,2.61,3.43,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462703,0,1.77,0.46,,,,1.2,2.61,3.46,,,,,,,,,,,,,,,,,
462723,0,1.77,0.46,,,,1.2,2.62,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462743,0,1.77,0.45,0.0,0.45,1.53,1.2,2.62,3.47,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
462763,0,1.77,0.45,,,,1.2,2.61,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462783,0,1.77,0.46,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
462803,0,1.77,0.45,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462823,0,1.77,0.46,,,,1.2,2.61,3.46,,,,,,,,,,,,,,,,,
462843,0,1.77,0.46,0.0,0.45,1.53,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
462863,0,1.77,0.46,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
462883,0,1.77,0.46,,,,1.2,2.62,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462903,0,1.77,0.46,,,,1.2,2.62,3.47,,,,,,,,,,,,,,,,,
462923,0,1.77,0.45,,,,1.2,2.62,3.47,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462943,0,1.76,0.46,0.0,0.45,1.53,1.2,2.61,3.47,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
462963,0,1.77,0.46,,,,1.2,2.61,3.43,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
462983,0,1.77,0.45,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
463003,0,1.76,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
463023,0,1.77,0.46,,,,1.2,2.61,3.46,,,,,,,,,,,,,,,,,
463043,0,1.77,0.46,0.0,0.45,1.53,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
463063,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
463083,0,1.76,0.46,,,,1.2,2.62,3.43,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
463103,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
463123,0,1.77,0.46,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
463143,0,1.76,0.45,0.0,0.45,1.53,1.2,2.61,3.47,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
463163,0,1.77,0.45,,,,1.2,2.61,3.44,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
463183,0,1.77,0.46,,,,1.2,2.61,3.47,,,,,,,,,,,,,,,,,
463203,0,1.76,0.46,,,,1.2,2.61,3.44,-0.0,-0.01,1.0,-0,-0,-0,0,,,,,,,,,,
463223,0,1.77,0.46,,,,1.2,2.61,3.49,,,,,,,,,,,,,,,,,
463243,0,1.77,0.46,0.0,0.45,1.53,1.2,2.62,3.42,-0.0,-0.01,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
463263,0,1.77,0.45,,,,1.2,2.62,3.44,,,,,,,,,,,,,,,,,
463283,0,1.76,0.46,,,,1.2,2.61,3.4,-0.0,-0.01,1.0,-0,-0,-0,0,,,,,,,,,,
463303,0,1.77,0.46,,,,1.2,2.6,3.43,,,,,,,,,,,,,,,,,
